ID da resposta,genero,raca,deficiencia,idade,civil,filhos,religiao,politica,escolarizacao,escol_pai,profissao_pai,escol_mae,profissao_mae,gde_area,disciplina,uf,localizacao,cat_adm,org_acad,tempo_institu,capes,cons_empresas,cons_gov,cons_ag_fomento,atu_com_regu,atu_com_pesq,coord_gp,part_gp,coord_pg,coord_grad,soc_c_nacio,soc_c_inter,ABC,SBPC,publi_liv_tec,publi_liv_geral,patentes,publi_art_c,parecer_rev,part_event_c,org_event_c,divulga_c,curso_com_ext,p_teorica,p_experimental,p_laboratorio,p_empirca,p_aplicada,p_tecnologica,p_campo,p_demanda,p_outros,docencia,pos_lato_s,pos_stricto_s,extensao,projeto_pesq,administracao,orienta_grad,orienta_stricto_s,orienta_lato_s,medicina,fisioterapia,biologia,geologia,sociologia,historia,psicologia,filosofia,letras,artes,economia,administracao,direito,matematica,fisica,quimica,computacao,eng_prod,eng_mec,agronomia,zootecnia,coment_finais
999,Feminino,Prefiro não responder,Sim,52,Casada/o,2,Agnosticismo,De centro,publica,pós-graduação,serviços profissionais,ensino superior,serviços profissionais,Ciências Sociais aplicadas,Direito,São Paulo,Na capital,Privada sem fins lucrativos,Universidade,3,5,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,1 - Pouco,5 - Muito,4,5 - Muito,3,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1000,Feminino,Parda,Não,58,Divorciada/o,0,Sem religião,De esquerda,particular,ensino básico,serviços profissionais,ensino básico,serviços técnicos,Ciências Exatas,Física,Paraná,No interior,Pública Estadual,Universidade,22,3,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,4,0 - Não atua,4,0 - Não atua,4,3,0 - Não atua,4,4,5 - Muito,4,4,4,4,3,3,3,3,3,3,3,5 - Muito,5 - Muito,4,4,4,4,4,
1001,Masculino,Branca,Não,55,Casada/o,0,Sem religião,De esquerda,particular,ensino médio,artífice-técnico,ensino médio,dona de casa,Ciências Humanas,Filosofia,Santa Catarina,Na capital,Pública Federal,Universidade,18,6,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,3,5 - Muito,3,3,5 - Muito,0 - Não atua,4,4,4,5 - Muito,3,4,3,3,3,2,3,3,3,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,
1002,Feminino,Branca,Não,39,Solteira/o,0,Agnosticismo,De esquerda,particular,pós-graduação,educação,pós-graduação,educação,Ciências Exatas,Física,Rio Grande do Sul,Na capital,Pública Federal,Universidade,7,7,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,observacional,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,4,4,2,2,3,3,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,3,3,3,
1003,Masculino,Branca,Não,43,Casada/o,3+,Católico,De centro,publica,ensino básico,serviços administrativos,ensino básico,dona de casa,Ciências Agrárias,Agronomia,Paraná,No interior,Pública Estadual,Universidade,12,5,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,5 - Muito,4,4,4,4,4,4,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1004,Feminino,Branca,Não,62,Casada/o,2,Católico,De esquerda,particular,ensino superior,serviços profissionais,pós-graduação,educação,Engenharias,Engenharia de materiais,Paraná,Na capital,Pública Federal,Universidade,22,5,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,,0 - Não atua,2,0 - Não atua,0 - Não atua,3,1 - Pouco,0 - Não atua,0 - Não atua,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,3,3,3,5 - Muito,2,3,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1005,Masculino,Branca,Não,58,Divorciada/o,2,Sem religião,Prefiro não responder,publica,ensino básico,artífice-técnico,ensino básico,artífice-técnica,Ciências da Natureza,Interdisciplinar,Rio de Janeiro,Na capital,Pública Federal,Universidade,25,7,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,,2,0 - Não atua,2,2,4,1 - Pouco,2,1 - Pouco,0 - Não atua,5 - Muito,2,5 - Muito,5 - Muito,2,Não é ciência,3,Não é ciência,Não é ciência,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,3,Não é ciência,2,4,5 - Muito,
1006,Feminino,Branca,Não,55,Casada/o,3+,Ateísmo,De esquerda,publica,ensino básico,setor agrícola,ensino médio,dona de casa,Ciências Agrárias,Ciências dos alimentos,Santa Catarina,Na capital,Pública Federal,Universidade,17,6,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,,5 - Muito,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1007,Feminino,Branca,Não,66,Casada/o,0,Evangélico,De esquerda,particular,pós-graduação,serviços técnicos,pós-graduação,educação,Ciências Sociais aplicadas,Interdisciplinar,Rio de Janeiro,Na capital,Pública Federal,Universidade,22,7,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,3,4,0 - Não atua,3,0 - Não atua,4,4,0 - Não atua,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Ciência: conhecimento atento e aprofundado de algo.
1008,Masculino,Branca,Não,44,Solteira/o,0,Sem religião,De esquerda,publica,ensino básico,serviços comerciais,ensino básico,serviços comerciais,"Linguística, Letras e Artes",Artes visuais,Rio de Janeiro,Na capital,Pública Federal,Universidade,7,6,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,3,4,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1009,Masculino,Branca,Não,59,Casada/o,2,Espiritismo,De direita,publica,ensino médio,serviços administrativos,pós-graduação,educação,Engenharias,Engenharia de produção,Santa Catarina,Na capital,Pública Federal,Universidade,30,6,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,,3,2,5 - Muito,2,5 - Muito,4,2,1 - Pouco,5 - Muito,5 - Muito,3,5 - Muito,4,1 - Pouco,4,5 - Muito,1 - Pouco,4,4,4,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1011,Feminino,Branca,Não,50,Solteira/o,0,Sem religião,Prefiro não responder,particular,ensino médio,serviços administrativos,ensino básico,dona de casa,Ciências Humanas,Filosofia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,11,5,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,4,4,4,5 - Muito,5 - Muito,0 - Não atua,4,4,5 - Muito,5 - Muito,4,4,4,4,3,3,4,4,4,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,"Não entendo a pergunta final. Todas as disciplinas que estão na universidades são passíveis de investigação e nessa medida são científicas. No entanto, existem várias formas de categorizar algo como científico. E já que eu tinha que categorizar, primeiro usei o critério de ser mais ou menos aplicada. Por esse critério separei aquelas disciplinas que me parecem menos aplicadas na primeira coluna. Na segunda coluna, estão tanto disciplinas aplicadas quanto não aplicadas porque algumas disciplinas não são aplicadas, mas elas são menos exatas, seja porque seu objeto muda mais com as circunstâncias e com a história, seja porque seu objeto não permite investigação empírica. Outras são aplicadas, mas seu objeto é menos mutável e admite investigação empírica e aplicação de um certo tipo de método científico. Outras podem ser aplicadas ou não, mas seu objeto muda bastante, como a Sociologia. Para a terceira coluna reservei aquelas cujo método de investigação parece afastar-se do método científico. Algumas disciplinas admitem uma investigação, mas não é precisamente científica, ela envolve um outro tipo de abordagem do seu objeto. Eu não tenho certeza sobre essa terceira coluna e seu método, eu teria que pensar mais sobre qual é seu método de investigação."
1012,Masculino,Branca,Não,43,Solteira/o,0,Sem religião,De esquerda,publica,ensino superior,serviços profissionais,ensino superior,serviços profissionais,Ciências da Natureza,Comunicação social,Rio Grande do Sul,Na capital,Pública Federal,Universidade,3,7,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,,0 - Não atua,4,4,1 - Pouco,1 - Pouco,0 - Não atua,0 - Não atua,0 - Não atua,0 - Não atua,4,4,5 - Muito,4,3,3,3,3,2,2,3,2,2,4,5 - Muito,5 - Muito,3,3,3,4,4,
1014,Masculino,Branca,Não,44,Casada/o,0,Ateísmo,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,serviços comerciais,Ciências Humanas,Filosofia,Rio Grande do Sul,Na capital,Pública Federal,Universidade,11,5,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,4,0 - Não atua,4,2,5 - Muito,3,2,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,3,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1015,Masculino,Branca,Não,58,Casada/o,1,Ateísmo,De centro,publica,ensino básico,serviços técnicos,ensino básico,dona de casa,Ciências da Natureza,Biologia,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,22,5,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,,2,0 - Não atua,2,2,5 - Muito,1 - Pouco,4,5 - Muito,0 - Não atua,4,Não é ciência,5 - Muito,5 - Muito,1 - Pouco,2,2,4,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,3,3,3,3,3,Sucesso em seu trabalho
1016,Masculino,Branca,Não,52,Divorciada/o,0,Agnosticismo,De esquerda,publica,ensino básico,serviços administrativos,ensino básico,artífice-técnica,Ciências Humanas,Psicologia,Paraná,No interior,Pública Estadual,Universidade,21,4,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,4,4,1 - Pouco,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,3,Não é ciência,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1017,Feminino,Branca,Não,54,Divorciada/o,1,Católico,De esquerda,publica,ensino médio,serviços administrativos,ensino básico,artífice-técnica,Engenharias,Engenharia civil,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,16,4,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,5 - Muito,5 - Muito,2,1 - Pouco,5 - Muito,3,4,1 - Pouco,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,4,4,4,4,4,4,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,
1021,Masculino,Branca,Não,62,Casada/o,1,Judaico,De esquerda,publica,ensino superior,serviços comerciais,pós-graduação,serviços técnicos,Ciências da Natureza,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,25,7,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,5 - Muito,4,4,4,4,4,3,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,.
1022,Masculino,Branca,Não,57,Casada/o,2,Católico,De esquerda,publica,pós-graduação,serviços técnicos,ensino médio,serviços comerciais,Ciências Agrárias,Engenharia florestal,Paraná,Na capital,Pública Federal,Universidade,28,5,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,,5 - Muito,0 - Não atua,4,0 - Não atua,3,0 - Não atua,2,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1023,Masculino,Branca,Não,59,Casada/o,2,Sem religião,De esquerda,publica,ensino superior,serviços profissionais,ensino médio,dona de casa,Ciências Sociais aplicadas,Direito,Rio Grande do Sul,Na capital,Pública Federal,Universidade,12,5,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,3,3,3,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1024,Masculino,Parda,Não,38,Solteira/o,0,Sem religião,De esquerda,publica,ensino básico,serviços comerciais,ensino básico,dona de casa,Ciências Exatas,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,4,7,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,4,2,2,1 - Pouco,4,1 - Pouco,2,2,3,4,3,4,4,4,2,3,3,2,2,2,2,2,4,4,4,4,2,2,2,2,
1025,Masculino,Branca,Não,62,Casada/o,2,Católico,De esquerda,publica,ensino superior,funcionário público,ensino básico,dona de casa,Ciências da Natureza,Bioquímica,Rio Grande do Sul,Na capital,Pública Federal,Universidade,32,7,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,3,0 - Não atua,2,0 - Não atua,4,0 - Não atua,2,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1026,Masculino,Branca,Não,55,Casada/o,2,Católico,De direita,particular,ensino médio,serviços comerciais,pós-graduação,educação,Engenharias,Engenharia de produção,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,32,4,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,,4,2,3,2,3,5 - Muito,3,3,2,5 - Muito,5 - Muito,4,4,2,2,3,3,2,2,4,4,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Obrigado pela oportunidade
1027,Masculino,Branca,Não,57,Casada/o,0,Outros,De esquerda,publica,ensino médio,N/A,ensino superior,funcionária pública,Ciências Exatas,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,12,7,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,4,4,2,4,5 - Muito,1 - Pouco,2,5 - Muito,1 - Pouco,3,2,3,3,1 - Pouco,2,3,3,1 - Pouco,1 - Pouco,2,1 - Pouco,Não é ciência,4,4,4,5 - Muito,5 - Muito,2,4,4,
1028,Feminino,Branca,Não,68,Casada/o,3+,Católico,De esquerda,particular,ensino básico,trabalhador industrial,ensino básico,dona de casa,Ciências Exatas,Química,Rio Grande do Sul,Na capital,Pública Federal,Universidade,44,7,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,,2,3,3,0 - Não atua,5 - Muito,0 - Não atua,2,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,"Acho que toda a criação de conhecimento é científica depende do modo como ela é feita. Se for com critérios mesmo a arte  tem muito de ciência, conhecimentos e se baseia em aplicação de tecnologias."
1029,Feminino,Branca,Não,54,Divorciada/o,2,Católico,Prefiro não responder,publica,ensino básico,serviços administrativos,ensino médio,serviços técnicos,Ciências Exatas,Computação,Rio de Janeiro,Na capital,Pública Federal,Universidade,35,4,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,,1 - Pouco,1 - Pouco,3,1 - Pouco,4,4,2,4,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,"Para mim tudo o que busca transformar doxa (opinião, achismo) em episteme (conhecimento) é ciência. Assim, minha concepção engloba ciências naturais, ciências sociais e ciência do artificial.
Sucesso em suas pesquisas!! Excelente tema.
Obrigada pela possibilidade de participar."
1030,Masculino,Branca,Não,59,Casada/o,3+,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino superior,educação,"Linguística, Letras e Artes",Letras,Rio de Janeiro,Na capital,Pública Federal,Universidade,30,5,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1031,Feminino,Branca,Não,53,Divorciada/o,0,Católico,De esquerda,publica,ensino médio,setor agrícola,ensino básico,N/A,Ciências Humanas,Educação,Paraná,No interior,Pública Estadual,Universidade,22,4,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,,5 - Muito,3,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1032,Masculino,Prefiro não responder,Não,65,Casada/o,2,Sem religião,De esquerda,publica,ensino básico,artífice-técnico,ensino básico,serviços técnicos,Ciências Exatas,Física,Minas Gerais,Na capital,Pública Federal,Universidade,33,7,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,,4,1 - Pouco,3,3,4,5 - Muito,4,4,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,1 - Pouco,Não é ciência,5 - Muito,2,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,2,5 - Muito,5 - Muito,
1034,Masculino,Branca,Não,48,Casada/o,0,Católico,De centro,publica,ensino básico,serviços técnicos,ensino básico,dona de casa,Ciências Sociais aplicadas,Administração,Santa Catarina,No interior,Pública Estadual,Universidade,10,5,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,,4,1 - Pouco,4,0 - Não atua,5 - Muito,1 - Pouco,1 - Pouco,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,
1035,Masculino,Parda,Não,63,União estável,2,Sem religião,Prefiro não responder,particular,ensino médio,trabalhador industrial,ensino médio,serviços técnicos,Ciências Humanas,Sociologia,Rio de Janeiro,Na capital,Pública Federal,Universidade,5,3,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,,0 - Não atua,0 - Não atua,1 - Pouco,0 - Não atua,1 - Pouco,0 - Não atua,0 - Não atua,1 - Pouco,0 - Não atua,3,3,4,4,2,2,3,2,2,2,3,3,2,4,4,4,2,3,4,3,3,
1036,Masculino,Branca,Não,61,Casada/o,2,Católico,De centro,particular,ensino médio,serviços técnicos,ensino básico,dona de casa,"Linguística, Letras e Artes",Arquitetura / urbanismo,Minas Gerais,Na capital,Pública Federal,Universidade,24,6,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,2,0 - Não atua,3,0 - Não atua,2,2,1 - Pouco,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1037,Feminino,Parda,Não,57,Solteira/o,3+,Espiritismo,De esquerda,publica,ensino básico,militar,ensino superior,educação,Ciências da Natureza,Biologia,Minas Gerais,Na capital,Pública Federal,Universidade,27,6,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,2,5 - Muito,3,2,5 - Muito,0 - Não atua,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,4,
1038,Masculino,Prefiro não responder,Não,63,Casada/o,2,Católico,De centro,publica,ensino básico,serviços comerciais,ensino básico,dona de casa,Ciências Exatas,Química,Paraná,No interior,Pública Estadual,Universidade,36,4,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,,3,0 - Não atua,3,0 - Não atua,3,4,3,5 - Muito,0 - Não atua,4,2,4,4,Não é ciência,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,Não é ciência,4,3,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,2,4,4,
